payment_id,customer_id,customer_name,store_id,payment_amount,payment_date,rental_date,return_date,film_id,film_title,rental_duration,rental_rate,category_name
3143,116,"VICTORIA GIBSON",1,0.99,"2005-08-19 21:19:47","2005-08-19 21:19:47","2005-08-24 23:25:47",598,"MOSQUITO ARMAGEDDON",6,0.99,Sports
5938,219,"WILLIE HOWELL",2,6.99,"2005-07-29 15:02:54","2005-07-29 15:02:54","2005-08-07 17:21:54",599,"MOTHER OLEANDER",3,0.99,Sports
9180,339,"WALTER PERRYMAN",2,5.99,"2005-08-20 05:15:20","2005-08-20 05:15:20","2005-08-28 07:36:20",599,"MOTHER OLEANDER",3,0.99,Sports
6451,239,"MINNIE ROMERO",2,0.99,"2005-07-06 02:18:06","2005-07-06 02:18:06","2005-07-08 05:24:06",599,"MOTHER OLEANDER",3,0.99,Sports
2658,98,"LILLIAN GRIFFIN",1,2.99,"2005-08-02 11:48:36","2005-08-02 11:48:36","2005-08-07 08:35:36",599,"MOTHER OLEANDER",3,0.99,Sports
4817,177,"SAMANTHA DUNCAN",2,6.99,"2005-08-17 05:27:37","2005-08-17 05:27:37","2005-08-26 09:56:37",599,"MOTHER OLEANDER",3,0.99,Sports
1859,68,"NICOLE PETERSON",1,7.99,"2005-07-31 21:13:47","2005-07-31 21:13:47","2005-08-10 00:44:47",599,"MOTHER OLEANDER",3,0.99,Sports
8689,321,"KEVIN SCHULER",1,6.99,"2005-08-17 20:14:34","2005-08-17 20:14:34","2005-08-26 00:22:34",599,"MOTHER OLEANDER",3,0.99,Sports
1622,59,"CHERYL MURPHY",1,5.99,"2005-05-31 21:42:09","2005-05-31 21:42:09","2005-06-08 16:40:09",599,"MOTHER OLEANDER",3,0.99,Sports
2094,77,"JANE BENNETT",2,0.99,"2005-06-21 02:48:21","2005-06-21 02:48:21","2005-06-23 04:43:21",599,"MOTHER OLEANDER",3,0.99,Sports
284,11,"LISA ANDERSON",2,4.99,"2005-07-08 22:43:05","2005-07-08 22:43:05","2005-07-15 18:17:05",599,"MOTHER OLEANDER",3,0.99,Sports
3658,135,"JUANITA MASON",2,5.99,"2005-08-02 11:35:53","2005-08-02 11:35:53","2005-08-10 11:28:53",599,"MOTHER OLEANDER",3,0.99,Sports
15478,577,"CLIFTON MALCOLM",2,4.99,"2005-08-18 19:10:54","2005-08-18 19:10:54","2005-08-25 19:19:54",599,"MOTHER OLEANDER",3,0.99,Sports
4592,169,"ERICA MATTHEWS",2,6.99,"2005-07-27 08:27:58","2005-07-27 08:27:58","2005-08-05 09:05:58",599,"MOTHER OLEANDER",3,0.99,Sports
15422,575,"ISAAC OGLESBY",2,0.99,"2005-08-23 15:59:51","2005-08-23 15:59:51","2005-08-26 12:01:51",599,"MOTHER OLEANDER",3,0.99,Sports
15627,583,"MARSHALL THORN",1,5.99,"2005-07-27 16:17:55","2005-07-27 16:17:55","2005-08-04 15:48:55",606,"MUMMY CREATURES",3,0.99,Sports
7808,288,"BOBBIE CRAIG",1,0.99,"2005-08-19 16:05:38","2005-08-19 16:05:38","2005-08-20 21:39:38",606,"MUMMY CREATURES",3,0.99,Sports
9215,341,"PETER MENARD",1,2.99,"2005-06-15 10:34:26","2005-06-15 10:34:26","2005-06-20 16:20:26",606,"MUMMY CREATURES",3,0.99,Sports
36,2,"PATRICIA JOHNSON",1,6.99,"2005-07-10 12:38:56","2005-07-10 12:38:56","2005-07-19 17:02:56",606,"MUMMY CREATURES",3,0.99,Sports
14678,546,"KELLY KNOTT",1,5.99,"2005-08-02 17:29:39","2005-08-02 17:29:39","2005-08-10 15:31:39",606,"MUMMY CREATURES",3,0.99,Sports
4967,182,"RENEE LANE",1,3.99,"2005-08-17 10:54:46","2005-08-17 10:54:46","2005-08-23 14:15:46",606,"MUMMY CREATURES",3,0.99,Sports
9794,362,"NICHOLAS BARFIELD",1,4.99,"2005-07-31 10:21:32","2005-07-31 10:21:32","2005-08-07 09:20:32",606,"MUMMY CREATURES",3,0.99,Sports
6107,226,"MAUREEN LITTLE",2,4.99,"2005-08-23 17:19:17","2005-08-23 17:19:17","2005-08-30 14:24:17",606,"MUMMY CREATURES",3,0.99,Sports
8508,314,"GEORGE LINTON",1,0.99,"2005-07-06 00:52:35","2005-07-06 00:52:35","2005-07-08 20:10:35",606,"MUMMY CREATURES",3,0.99,Sports
2813,104,"RITA GRAHAM",1,1.99,"2005-07-29 06:47:39","2005-07-29 06:47:39","2005-08-02 09:15:39",606,"MUMMY CREATURES",3,0.99,Sports
4056,148,"ELEANOR HUNT",1,3.99,"2005-08-23 04:13:53","2005-08-23 04:13:53","2005-08-29 05:51:53",606,"MUMMY CREATURES",3,0.99,Sports
9517,352,"ALBERT CROUSE",1,5.99,"2005-07-11 19:10:38","2005-07-11 19:10:38","2005-07-19 14:46:38",606,"MUMMY CREATURES",3,0.99,Sports
10687,394,"CHRIS BROTHERS",2,0.99,"2005-08-01 18:55:38","2005-08-01 18:55:38","2005-08-04 14:45:38",606,"MUMMY CREATURES",3,0.99,Sports
9584,354,"JUSTIN NGO",2,0.99,"2005-08-23 19:19:21","2005-08-23 19:19:21","2005-08-25 22:15:21",606,"MUMMY CREATURES",3,0.99,Sports
1811,66,"JANICE WARD",2,5.99,"2005-08-02 05:48:20","2005-08-02 05:48:20","2005-08-10 11:21:20",606,"MUMMY CREATURES",3,0.99,Sports
10528,388,"CRAIG MORRELL",2,0.99,"2006-02-14 15:16:03","2006-02-14 15:16:03",NULL,606,"MUMMY CREATURES",3,0.99,Sports
8362,308,"THOMAS GRIGSBY",1,3.99,"2005-07-07 00:08:18","2005-07-07 00:08:18","2005-07-14 01:29:18",612,"MUSSOLINI SPOILERS",6,2.99,Sports
709,26,"JESSICA HALL",2,2.99,"2005-08-02 16:04:08","2005-08-02 16:04:08","2005-08-04 18:47:08",612,"MUSSOLINI SPOILERS",6,2.99,Sports
3554,131,"MONICA HICKS",2,2.99,"2005-08-19 20:53:43","2005-08-19 20:53:43","2005-08-25 01:25:43",612,"MUSSOLINI SPOILERS",6,2.99,Sports
1468,53,"HEATHER MORRIS",1,2.99,"2005-07-27 18:51:17","2005-07-27 18:51:17","2005-07-31 16:58:17",612,"MUSSOLINI SPOILERS",6,2.99,Sports
9529,352,"ALBERT CROUSE",1,2.99,"2005-08-18 22:33:22","2005-08-18 22:33:22","2005-08-20 20:28:22",612,"MUSSOLINI SPOILERS",6,2.99,Sports
5600,207,"GERTRUDE CASTILLO",1,3.99,"2005-05-30 09:03:52","2005-05-30 09:03:52","2005-06-05 07:37:52",619,"NEIGHBORS CHARADE",3,0.99,Sports
8702,322,"JASON MORRISSEY",1,5.99,"2005-06-20 13:16:41","2005-06-20 13:16:41","2005-06-28 13:45:41",619,"NEIGHBORS CHARADE",3,0.99,Sports
15626,583,"MARSHALL THORN",1,6.99,"2005-07-12 12:14:42","2005-07-12 12:14:42","2005-07-21 11:07:42",619,"NEIGHBORS CHARADE",3,0.99,Sports
12295,455,"JON WILES",2,2.99,"2005-07-29 02:28:25","2005-07-29 02:28:25","2005-08-03 20:57:25",619,"NEIGHBORS CHARADE",3,0.99,Sports
11740,435,"RICKY SHELBY",2,1.99,"2005-08-21 23:40:28","2005-08-21 23:40:28","2005-08-25 04:55:28",619,"NEIGHBORS CHARADE",3,0.99,Sports
4415,162,"LAUREN HUDSON",2,0.99,"2005-07-31 10:00:00","2005-07-31 10:00:00","2005-08-01 08:57:00",619,"NEIGHBORS CHARADE",3,0.99,Sports
5999,221,"BESSIE MORRISON",1,5.99,"2005-08-21 08:06:30","2005-08-21 08:06:30","2005-08-29 10:12:30",619,"NEIGHBORS CHARADE",3,0.99,Sports
8707,322,"JASON MORRISSEY",1,2.99,"2005-07-11 02:59:34","2005-07-11 02:59:34","2005-07-16 03:48:34",619,"NEIGHBORS CHARADE",3,0.99,Sports
14564,541,"DARREN WINDHAM",2,5.99,"2005-08-01 04:19:18","2005-08-01 04:19:18","2005-08-09 02:16:18",619,"NEIGHBORS CHARADE",3,0.99,Sports
5847,215,"JESSIE BANKS",2,2.99,"2005-08-17 08:14:41","2005-08-17 08:14:41","2005-08-22 02:54:41",619,"NEIGHBORS CHARADE",3,0.99,Sports
454,17,"DONNA THOMPSON",1,3.99,"2005-07-10 19:25:21","2005-07-10 19:25:21","2005-07-16 20:50:21",619,"NEIGHBORS CHARADE",3,0.99,Sports
6824,253,"TERRY CARLSON",1,2.99,"2005-07-28 10:40:12","2005-07-28 10:40:12","2005-08-02 06:09:12",619,"NEIGHBORS CHARADE",3,0.99,Sports
15096,563,"KEN PREWITT",2,2.99,"2005-08-19 01:41:44","2005-08-19 01:41:44","2005-08-24 23:15:44",619,"NEIGHBORS CHARADE",3,0.99,Sports
12163,451,"JIM REA",1,0.99,"2005-06-15 02:08:04","2005-06-15 02:08:04","2005-06-16 21:56:04",619,"NEIGHBORS CHARADE",3,0.99,Sports
4867,179,"DANA HART",1,6.99,"2005-07-06 09:01:29","2005-07-06 09:01:29","2005-07-15 08:08:29",619,"NEIGHBORS CHARADE",3,0.99,Sports
8998,333,"ANDREW PURDY",2,6.99,"2005-07-27 04:12:14","2005-07-27 04:12:14","2005-08-05 00:44:14",619,"NEIGHBORS CHARADE",3,0.99,Sports
2732,101,"PEGGY MYERS",1,0.99,"2005-08-21 13:31:07","2005-08-21 13:31:07","2005-08-23 17:06:07",619,"NEIGHBORS CHARADE",3,0.99,Sports
4841,178,"MARION SNYDER",2,0.99,"2005-07-28 17:23:46","2005-07-28 17:23:46","2005-07-30 16:19:46",619,"NEIGHBORS CHARADE",3,0.99,Sports
1907,70,"CHRISTINA RAMIREZ",2,4.99,"2005-08-20 08:44:06","2005-08-20 08:44:06","2005-08-27 09:58:06",619,"NEIGHBORS CHARADE",3,0.99,Sports
14487,538,"TED BREAUX",2,2.99,"2005-07-09 23:57:44","2005-07-09 23:57:44","2005-07-14 00:23:44",628,"NORTHWEST POLISH",5,2.99,Sports
12454,461,"DEREK BLAKELY",1,2.99,"2005-08-01 02:58:07","2005-08-01 02:58:07","2005-08-05 02:06:07",628,"NORTHWEST POLISH",5,2.99,Sports
14984,559,"EVERETT BANDA",2,6.99,"2005-08-19 16:47:41","2005-08-19 16:47:41","2005-08-28 18:11:41",628,"NORTHWEST POLISH",5,2.99,Sports
961,35,"VIRGINIA GREEN",2,4.99,"2005-07-07 06:14:51","2005-07-07 06:14:51","2005-07-14 06:51:51",628,"NORTHWEST POLISH",5,2.99,Sports
15969,596,"ENRIQUE FORSYTHE",1,3.99,"2005-07-31 20:31:18","2005-07-31 20:31:18","2005-08-06 18:31:18",628,"NORTHWEST POLISH",5,2.99,Sports
15311,571,"JOHNNIE CHISHOLM",2,4.99,"2005-08-23 15:35:59","2005-08-23 15:35:59","2005-08-30 19:30:59",628,"NORTHWEST POLISH",5,2.99,Sports
10275,380,"RUSSELL BRINSON",1,2.99,"2005-06-18 18:41:09","2005-06-18 18:41:09","2005-06-22 12:46:09",628,"NORTHWEST POLISH",5,2.99,Sports
10679,394,"CHRIS BROTHERS",2,4.99,"2005-07-09 10:13:45","2005-07-09 10:13:45","2005-07-16 15:55:45",628,"NORTHWEST POLISH",5,2.99,Sports
6366,236,"MARCIA DEAN",1,4.99,"2005-07-27 03:31:11","2005-07-27 03:31:11","2005-08-03 23:40:11",628,"NORTHWEST POLISH",5,2.99,Sports
204,7,"MARIA MILLER",1,2.99,"2005-08-20 01:06:04","2005-08-20 01:06:04","2005-08-24 23:56:04",628,"NORTHWEST POLISH",5,2.99,Sports
207,8,"SUSAN WILSON",2,6.99,"2005-05-30 03:43:54","2005-05-30 03:43:54","2005-06-08 04:28:54",628,"NORTHWEST POLISH",5,2.99,Sports
12931,479,"ZACHARY HITE",1,3.99,"2005-06-17 16:33:17","2005-06-17 16:33:17","2005-06-23 21:51:17",628,"NORTHWEST POLISH",5,2.99,Sports
8299,306,"CHARLES KOWALSKI",1,5.99,"2005-07-08 01:05:57","2005-07-08 01:05:57","2005-07-16 00:41:57",628,"NORTHWEST POLISH",5,2.99,Sports
13026,482,"MAURICE CRAWLEY",1,2.99,"2005-08-01 23:37:39","2005-08-01 23:37:39","2005-08-02 20:18:39",628,"NORTHWEST POLISH",5,2.99,Sports
13208,489,"RICARDO MEADOR",1,4.99,"2005-08-23 20:12:17","2005-08-23 20:12:17","2005-08-30 20:43:17",628,"NORTHWEST POLISH",5,2.99,Sports
10342,382,"VICTOR BARKLEY",2,2.99,"2005-05-27 06:32:30","2005-05-27 06:32:30","2005-05-30 06:24:30",628,"NORTHWEST POLISH",5,2.99,Sports
690,26,"JESSICA HALL",2,3.99,"2005-06-18 17:07:34","2005-06-18 17:07:34","2005-06-24 19:16:34",628,"NORTHWEST POLISH",5,2.99,Sports
5198,192,"LAURIE LAWRENCE",1,2.99,"2005-07-06 19:25:18","2005-07-06 19:25:18","2005-07-10 17:42:18",628,"NORTHWEST POLISH",5,2.99,Sports
4808,177,"SAMANTHA DUNCAN",2,3.99,"2005-07-27 19:55:46","2005-07-27 19:55:46","2005-08-02 19:46:46",628,"NORTHWEST POLISH",5,2.99,Sports
1560,56,"GLORIA COOK",1,5.99,"2005-08-20 11:43:52","2005-08-20 11:43:52","2005-08-28 13:19:52",628,"NORTHWEST POLISH",5,2.99,Sports
3288,122,"THELMA MURRAY",1,1.99,"2005-06-19 21:41:46","2005-06-19 21:41:46","2005-06-24 20:47:46",631,"NOVOCAINE FLIGHT",4,0.99,Sports
6989,259,"LENA JENSEN",2,0.99,"2005-07-11 04:59:56","2005-07-11 04:59:56","2005-07-13 23:31:56",631,"NOVOCAINE FLIGHT",4,0.99,Sports
6232,231,"GEORGIA JACOBS",1,5.99,"2005-07-30 03:17:02","2005-07-30 03:17:02","2005-08-08 07:38:02",631,"NOVOCAINE FLIGHT",4,0.99,Sports
3160,117,"EDITH MCDONALD",1,2.99,"2005-08-18 00:06:26","2005-08-18 00:06:26","2005-08-24 02:45:26",631,"NOVOCAINE FLIGHT",4,0.99,Sports
6839,254,"MAXINE SILVA",2,2.99,"2005-05-26 05:01:18","2005-05-26 05:01:18","2005-06-01 09:04:18",631,"NOVOCAINE FLIGHT",4,0.99,Sports
181,7,"MARIA MILLER",1,0.99,"2005-06-19 14:00:26","2005-06-19 14:00:26","2005-06-23 14:56:26",631,"NOVOCAINE FLIGHT",4,0.99,Sports
8887,329,"FRANK WAGGONER",2,1.99,"2005-07-08 00:07:45","2005-07-08 00:07:45","2005-07-13 18:08:45",631,"NOVOCAINE FLIGHT",4,0.99,Sports
2485,91,"LOIS BUTLER",2,0.99,"2005-07-27 06:56:31","2005-07-27 06:56:31","2005-07-31 04:38:31",631,"NOVOCAINE FLIGHT",4,0.99,Sports
15251,569,"DAVE GARDINER",2,0.99,"2005-08-18 05:48:53","2005-08-18 05:48:53","2005-08-22 09:03:53",631,"NOVOCAINE FLIGHT",4,0.99,Sports
13637,506,"LESLIE SEWARD",2,6.99,"2005-06-19 20:31:45","2005-06-19 20:31:45","2005-06-29 00:40:45",631,"NOVOCAINE FLIGHT",4,0.99,Sports
12696,470,"GORDON ALLARD",1,4.99,"2005-07-06 20:32:27","2005-07-06 20:32:27","2005-07-14 19:00:27",631,"NOVOCAINE FLIGHT",4,0.99,Sports
11387,421,"LEE HAWKS",1,0.99,"2005-07-31 13:37:41","2005-07-31 13:37:41","2005-08-03 15:17:41",631,"NOVOCAINE FLIGHT",4,0.99,Sports
6182,229,"TAMARA NGUYEN",1,5.99,"2005-08-20 08:39:34","2005-08-20 08:39:34","2005-08-29 10:06:34",631,"NOVOCAINE FLIGHT",4,0.99,Sports
730,27,"SHIRLEY ALLEN",2,0.99,"2005-07-10 03:01:19","2005-07-10 03:01:19","2005-07-13 06:53:19",631,"NOVOCAINE FLIGHT",4,0.99,Sports
531,20,"SHARON ROBINSON",2,4.99,"2005-08-01 03:33:19","2005-08-01 03:33:19","2005-08-09 07:58:19",631,"NOVOCAINE FLIGHT",4,0.99,Sports
2685,99,"EMILY DIAZ",2,0.99,"2005-08-18 08:26:48","2005-08-18 08:26:48","2005-08-19 10:08:48",631,"NOVOCAINE FLIGHT",4,0.99,Sports
14581,542,"LONNIE TIRADO",2,0.99,"2005-07-09 15:17:23","2005-07-09 15:17:23","2005-07-11 11:23:23",631,"NOVOCAINE FLIGHT",4,0.99,Sports
4439,163,"CATHY SPENCER",1,0.99,"2005-08-01 02:24:09","2005-08-01 02:24:09","2005-08-02 02:31:09",631,"NOVOCAINE FLIGHT",4,0.99,Sports
14179,526,"KARL SEAL",2,4.99,"2005-08-22 23:06:25","2005-08-22 23:06:25","2005-08-30 19:18:25",631,"NOVOCAINE FLIGHT",4,0.99,Sports
9692,359,"WILLIE MARKHAM",2,9.99,"2005-07-11 23:49:37","2005-07-11 23:49:37","2005-07-21 00:53:37",667,"PEACH INNOCENT",3,2.99,Sports
15325,572,"SIDNEY BURLESON",1,3.99,"2005-07-30 08:09:58","2005-07-30 08:09:58","2005-08-03 13:27:58",667,"PEACH INNOCENT",3,2.99,Sports
12272,454,"ALEX GRESHAM",2,8.99,"2005-08-20 01:42:29","2005-08-20 01:42:29","2005-08-29 06:47:29",667,"PEACH INNOCENT",3,2.99,Sports
6501,241,"HEIDI LARSON",2,3.99,"2005-05-31 08:20:43","2005-05-31 08:20:43","2005-06-04 09:05:43",667,"PEACH INNOCENT",3,2.99,Sports
3355,125,"ETHEL WEBB",1,2.99,"2005-06-15 21:17:58","2005-06-15 21:17:58","2005-06-18 17:53:58",667,"PEACH INNOCENT",3,2.99,Sports
9980,369,"FRED WHEAT",2,6.99,"2005-07-05 23:37:13","2005-07-05 23:37:13","2005-07-12 22:07:13",667,"PEACH INNOCENT",3,2.99,Sports
3306,122,"THELMA MURRAY",1,2.99,"2005-08-02 11:45:07","2005-08-02 11:45:07","2005-08-03 09:07:07",667,"PEACH INNOCENT",3,2.99,Sports
5123,188,"MELANIE ARMSTRONG",1,2.99,"2005-08-22 20:17:17","2005-08-22 20:17:17","2005-08-25 01:06:17",667,"PEACH INNOCENT",3,2.99,Sports
14346,533,"JESSIE MILAM",1,6.99,"2005-06-19 17:54:22","2005-06-19 17:54:22","2005-06-26 23:09:22",667,"PEACH INNOCENT",3,2.99,Sports
2176,80,"MARILYN ROSS",1,6.99,"2005-07-11 23:35:11","2005-07-11 23:35:11","2005-07-18 20:00:11",667,"PEACH INNOCENT",3,2.99,Sports
5308,196,"ALMA AUSTIN",1,2.99,"2005-08-02 08:09:58","2005-08-02 08:09:58","2005-08-05 11:55:58",667,"PEACH INNOCENT",3,2.99,Sports
9390,347,"RYAN SALISBURY",2,8.99,"2005-08-17 08:45:55","2005-08-17 08:45:55","2005-08-26 07:09:55",667,"PEACH INNOCENT",3,2.99,Sports
8968,332,"STEPHEN QUALLS",1,7.99,"2005-07-27 03:32:41","2005-07-27 03:32:41","2005-08-04 08:32:41",667,"PEACH INNOCENT",3,2.99,Sports
1482,53,"HEATHER MORRIS",1,7.98,"2006-02-14 15:16:03","2006-02-14 15:16:03",NULL,667,"PEACH INNOCENT",3,2.99,Sports
9922,367,"ADAM GOOCH",1,4.99,"2005-07-10 00:09:11","2005-07-10 00:09:11","2005-07-14 21:23:11",668,"PEAK FOREVER",7,4.99,Sports
4647,171,"DOLORES WAGNER",2,4.99,"2005-08-01 15:12:00","2005-08-01 15:12:00","2005-08-08 14:09:00",668,"PEAK FOREVER",7,4.99,Sports
7489,276,"BRANDY GRAVES",1,4.99,"2005-08-18 03:59:02","2005-08-18 03:59:02","2005-08-19 02:38:02",668,"PEAK FOREVER",7,4.99,Sports
4292,158,"VERONICA STONE",1,4.99,"2005-05-26 13:46:59","2005-05-26 13:46:59","2005-05-27 09:58:59",668,"PEAK FOREVER",7,4.99,Sports
2877,107,"FLORENCE WOODS",1,4.99,"2005-06-19 23:20:40","2005-06-19 23:20:40","2005-06-21 04:59:40",668,"PEAK FOREVER",7,4.99,Sports
13995,520,"MITCHELL WESTMORELAND",2,4.99,"2005-07-10 14:53:35","2005-07-10 14:53:35","2005-07-14 16:18:35",668,"PEAK FOREVER",7,4.99,Sports
14673,546,"KELLY KNOTT",1,4.99,"2005-07-29 10:26:56","2005-07-29 10:26:56","2005-08-02 13:23:56",668,"PEAK FOREVER",7,4.99,Sports
443,16,"SANDRA MARTIN",2,4.99,"2005-08-19 13:08:23","2005-08-19 13:08:23","2005-08-20 12:38:23",668,"PEAK FOREVER",7,4.99,Sports
1457,53,"HEATHER MORRIS",1,5.99,"2005-05-29 14:41:18","2005-05-29 14:41:18","2005-06-06 10:39:18",668,"PEAK FOREVER",7,4.99,Sports
725,27,"SHIRLEY ALLEN",2,4.99,"2005-06-19 20:03:29","2005-06-19 20:03:29","2005-06-25 22:50:29",668,"PEAK FOREVER",7,4.99,Sports
2777,103,"GLADYS HAMILTON",1,6.99,"2005-07-07 03:02:40","2005-07-07 03:02:40","2005-07-16 06:05:40",668,"PEAK FOREVER",7,4.99,Sports
15858,592,"TERRANCE ROUSH",1,4.99,"2005-07-27 14:58:40","2005-07-27 14:58:40","2005-08-03 09:01:40",668,"PEAK FOREVER",7,4.99,Sports
15838,591,"KENT ARSENAULT",1,4.99,"2005-08-18 14:29:39","2005-08-18 14:29:39","2005-08-22 16:52:39",668,"PEAK FOREVER",7,4.99,Sports
4498,166,"LYNN PAYNE",1,4.99,"2005-07-09 19:08:44","2005-07-09 19:08:44","2005-07-11 20:09:44",668,"PEAK FOREVER",7,4.99,Sports
1780,65,"ROSE HOWARD",2,5.99,"2005-08-02 08:08:00","2005-08-02 08:08:00","2005-08-10 07:19:00",668,"PEAK FOREVER",7,4.99,Sports
2215,81,"ANDREA HENDERSON",1,4.99,"2005-08-23 15:08:00","2005-08-23 15:08:00","2005-08-24 17:52:00",668,"PEAK FOREVER",7,4.99,Sports
10028,371,"BILLY POULIN",1,5.99,"2005-06-16 11:04:47","2005-06-16 11:04:47","2005-06-24 06:56:47",668,"PEAK FOREVER",7,4.99,Sports
614,23,"SARAH LEWIS",2,5.99,"2005-07-12 22:30:15","2005-07-12 22:30:15","2005-07-20 03:20:15",668,"PEAK FOREVER",7,4.99,Sports
2612,96,"DIANA ALEXANDER",1,4.99,"2005-07-31 18:40:15","2005-07-31 18:40:15","2005-08-03 14:38:15",668,"PEAK FOREVER",7,4.99,Sports
7453,275,"CAROLE BARNETT",2,4.99,"2005-08-17 03:43:37","2005-08-17 03:43:37","2005-08-20 22:14:37",668,"PEAK FOREVER",7,4.99,Sports
883,32,"AMY LOPEZ",1,5.99,"2005-06-19 08:22:09","2005-06-19 08:22:09","2005-06-27 11:13:09",676,"PHILADELPHIA WIFE",7,4.99,Sports
2227,82,"KATHRYN COLEMAN",1,4.99,"2005-07-10 12:15:12","2005-07-10 12:15:12","2005-07-16 07:02:12",676,"PHILADELPHIA WIFE",7,4.99,Sports
14294,531,"JAMIE WAUGH",2,6.99,"2005-07-28 06:09:19","2005-07-28 06:09:19","2005-08-06 06:17:19",676,"PHILADELPHIA WIFE",7,4.99,Sports
99,4,"BARBARA JONES",2,4.99,"2005-08-17 00:28:01","2005-08-17 00:28:01","2005-08-19 04:47:01",676,"PHILADELPHIA WIFE",7,4.99,Sports
14514,539,"MATHEW BOLIN",1,4.99,"2005-07-09 05:40:04","2005-07-09 05:40:04","2005-07-16 07:51:04",676,"PHILADELPHIA WIFE",7,4.99,Sports
15631,583,"MARSHALL THORN",1,4.99,"2005-08-01 04:09:37","2005-08-01 04:09:37","2005-08-04 23:14:37",676,"PHILADELPHIA WIFE",7,4.99,Sports
9124,337,"JERRY JORDON",1,4.99,"2005-08-22 19:28:56","2005-08-22 19:28:56","2005-08-28 22:39:56",676,"PHILADELPHIA WIFE",7,4.99,Sports
15634,583,"MARSHALL THORN",1,4.99,"2005-08-02 05:02:56","2005-08-02 05:02:56","2005-08-05 07:04:56",676,"PHILADELPHIA WIFE",7,4.99,Sports
2380,87,"WANDA PATTERSON",1,5.99,"2005-08-18 04:17:33","2005-08-18 04:17:33","2005-08-26 08:07:33",676,"PHILADELPHIA WIFE",7,4.99,Sports
13188,489,"RICARDO MEADOR",1,4.99,"2005-05-26 09:41:45","2005-05-26 09:41:45","2005-05-28 04:40:45",676,"PHILADELPHIA WIFE",7,4.99,Sports
4061,149,"VALERIE BLACK",1,6.99,"2005-06-17 11:17:45","2005-06-17 11:17:45","2005-06-26 09:42:45",676,"PHILADELPHIA WIFE",7,4.99,Sports
2123,78,"LORI WOOD",1,4.99,"2005-07-11 20:04:43","2005-07-11 20:04:43","2005-07-18 14:35:43",676,"PHILADELPHIA WIFE",7,4.99,Sports
13172,488,"SHANE MILLARD",2,5.99,"2005-07-27 15:19:33","2005-07-27 15:19:33","2005-08-04 10:45:33",676,"PHILADELPHIA WIFE",7,4.99,Sports
3712,137,"RHONDA KENNEDY",2,5.99,"2005-08-20 01:03:31","2005-08-20 01:03:31","2005-08-28 02:54:31",676,"PHILADELPHIA WIFE",7,4.99,Sports
11775,437,"RANDALL NEUMANN",2,5.99,"2005-05-28 21:48:51","2005-05-28 21:48:51","2005-06-05 16:45:51",676,"PHILADELPHIA WIFE",7,4.99,Sports
6189,230,"JOY GEORGE",2,4.99,"2005-06-16 16:39:58","2005-06-16 16:39:58","2005-06-18 19:50:58",676,"PHILADELPHIA WIFE",7,4.99,Sports
9140,338,"DENNIS GILMAN",1,4.99,"2005-07-11 21:07:40","2005-07-11 21:07:40","2005-07-16 15:11:40",676,"PHILADELPHIA WIFE",7,4.99,Sports
15812,590,"SETH HANNON",2,4.99,"2005-08-01 16:38:44","2005-08-01 16:38:44","2005-08-06 16:05:44",676,"PHILADELPHIA WIFE",7,4.99,Sports
7244,267,"MARGIE WADE",1,0.00,"2006-02-14 15:16:03","2006-02-14 15:16:03",NULL,676,"PHILADELPHIA WIFE",7,4.99,Sports
6026,223,"MELINDA FERNANDEZ",1,4.99,"2005-06-18 10:56:24","2005-06-18 10:56:24","2005-06-22 10:38:24",676,"PHILADELPHIA WIFE",7,4.99,Sports
8393,309,"CHRISTOPHER GRECO",1,4.99,"2005-07-12 01:49:29","2005-07-12 01:49:29","2005-07-17 01:00:29",676,"PHILADELPHIA WIFE",7,4.99,Sports
14443,536,"FERNANDO CHURCHILL",2,4.99,"2005-07-31 08:39:13","2005-07-31 08:39:13","2005-08-03 07:54:13",676,"PHILADELPHIA WIFE",7,4.99,Sports
13079,484,"ROBERTO VU",1,4.99,"2005-08-18 23:29:23","2005-08-18 23:29:23","2005-08-22 17:31:23",676,"PHILADELPHIA WIFE",7,4.99,Sports
14479,538,"TED BREAUX",2,4.99,"2005-05-29 07:38:52","2005-05-29 07:38:52","2005-06-03 10:17:52",678,"PICKUP DRIVING",3,2.99,Sports
3667,136,"ANITA MORALES",2,2.99,"2005-06-17 19:14:30","2005-06-17 19:14:30","2005-06-19 16:26:30",678,"PICKUP DRIVING",3,2.99,Sports
10838,401,"TONY CARRANZA",2,7.99,"2005-07-07 15:48:38","2005-07-07 15:48:38","2005-07-15 17:53:38",678,"PICKUP DRIVING",3,2.99,Sports
47,2,"PATRICIA JOHNSON",1,6.99,"2005-07-30 22:39:53","2005-07-30 22:39:53","2005-08-06 16:43:53",678,"PICKUP DRIVING",3,2.99,Sports
10224,377,"HOWARD FORTNER",1,2.99,"2005-08-19 16:47:41","2005-08-19 16:47:41","2005-08-20 13:30:41",678,"PICKUP DRIVING",3,2.99,Sports
13305,494,"RAMON CHOATE",2,5.99,"2005-07-07 21:14:54","2005-07-07 21:14:54","2005-07-13 19:24:54",678,"PICKUP DRIVING",3,2.99,Sports
11158,412,"ALLEN BUTTERFIELD",2,8.99,"2005-07-29 06:44:23","2005-07-29 06:44:23","2005-08-07 03:56:23",678,"PICKUP DRIVING",3,2.99,Sports
